('xT9', 34759, 34810.8, 198.72, 886.35)
('BUW', 15756, 15762.47, 139.47, 733.78)
('nZ7', 17911, 17937.45, 127.8, 873.45)
('GWX', 5217, 5228.12, 174.16, 811.49)
('bfI', 14424, 14441.85, 173.91, 719.54)
('pDP', 34816, 34861.95, 188.64, 745.15)
('xE2', 14199, 14242.67, 142.28, 743.25)
('beJ', 35015, 35042.54, 138.49, 761.52)
('kt2', 23244, 23299.24, 125.02, 797.72)
('jEJ', 2607, 2683.65, 153.71, 773.86)
('NU9', 18272, 18309.85, 199.17, 870.09)
('QS_', 33113, 33146.97, 123.53, 842.58)
('gvT', 22107, 22126.06, 156.47, 785.36)
('dwZ', 30553, 30599.47, 169.42, 808.83)
('FR_', 2651, 2661.78, 127.06, 754.92)
('uw_', 14288, 14355.74, 120.58, 853.33)
('hu8', 34919, 34926.15, 184.16, 713.38)
('pHQ', 3185, 3190.45, 161.43, 879.39)
('FPV', 2227, 2303.33, 169.51, 880.87)
('eIJ', 11984, 12057.67, 197.1, 710.53)
('ks', 371, 419.34, 126.41, 770.52)
('bqw', 35768, 35775.03, 153.55, 704.8)
('giU', 12370, 12409.96, 173.79, 748.97)
('sFJ', 28973, 28975.02, 102.86, 787.57)
('IKP', 24636, 24687.25, 193.48, 832.71)
('nGQ', 29410, 29480.23, 185.62, 772.65)
('yM0', 16737, 16744.63, 110.1, 798.82)
('cdy', 14180, 14246.34, 106.05, 865.52)
('fQV', 34489, 34503.47, 112.84, 895.76)
('asD', 31596, 31639.94, 155.93, 791.57)
('bgm', 36260, 36319.28, 116.5, 842.31)
('ilN', 34142, 34189.14, 193.48, 741.22)
('aL5', 28326, 28330.8, 120.28, 734.51)
('sP6', 13491, 13552.42, 135.05, 811.46)
('uM5', 21480, 21482.56, 134.97, 821.31)
('dJ8', 25690, 25751.43, 103.0, 722.08)
('fjU', 29644, 29720.89, 193.24, 798.1)
('SY8', 14473, 14536.09, 151.19, 823.91)
('HR_', 22965, 22999.64, 162.65, 813.53)
('beV', 20475, 20503.31, 198.4, 802.26)
('nU5', 3396, 3442.29, 160.05, 890.9)
('grS', 15208, 15282.69, 181.62, 727.52)
('nY_', 34906, 34935.15, 187.73, 898.65)
('itH', 30891, 30945.25, 135.42, 812.3)
('CW8', 32282, 32293.28, 151.74, 854.59)
('KQ5', 13954, 13991.6, 188.59, 799.72)
('jq4', 34547, 34551.58, 106.47, 807.17)
('avV', 4746, 4766.13, 161.28, 891.5)
('pt9', 34005, 34047.58, 151.45, 896.37)
('lAZ', 32104, 32115.94, 164.76, 876.49)
('GKT', 20974, 21043.66, 135.47, 703.63)
('V79', 7908, 7944.53, 195.07, 771.55)
('vO6', 25490, 25524.65, 193.37, 763.2)
('lsU', 33078, 33132.3, 168.47, 705.41)
('cJK', 26188, 26263.29, 197.74, 808.04)
('oR4', 29756, 29799.91, 119.35, 718.39)
('vO7', 7305, 7339.78, 105.4, 772.34)
('pLN', 6128, 6172.34, 189.07, 891.22)
('wT8', 25096, 25105.76, 161.66, 736.98)
('R57', 32065, 32070.38, 171.04, 829.74)
('yEH', 19833, 19834.55, 173.49, 743.84)
('hpq', 7992, 8053.77, 108.32, 890.59)
('b8', 879, 882.87, 161.23, 728.27)
('CD', 365, 394.94, 164.23, 809.61)
('hz8', 28976, 29052.34, 198.59, 736.39)
('bqz', 27441, 27492.03, 190.93, 804.42)
('TXY', 10675, 10731.62, 145.86, 779.46)
('KSX', 33409, 33439.61, 191.09, 864.51)
('aTW', 32402, 32441.31, 176.52, 864.27)
('iN5', 35784, 35860.08, 146.87, 815.38)
('T23', 12101, 12166.13, 154.21, 774.35)
('blD', 34669, 34707.49, 161.58, 794.64)
('hw1', 18902, 18933.77, 133.79, 882.27)
('H3_', 22368, 22394.3, 142.53, 756.78)
('NST', 31234, 31267.23, 146.9, 704.61)
('aKW', 9881, 9954.04, 156.75, 715.34)
('GLW', 20696, 20750.07, 122.51, 826.02)
('e2_', 20529, 20587.81, 172.54, 832.26)
('ko6', 31366, 31430.55, 117.93, 835.21)
('csE', 17366, 17414.98, 126.84, 792.58)
('i17', 5526, 5588.75, 104.61, 797.71)
('rF1', 8056, 8074.63, 191.04, 700.55)
('yJL', 34549, 34566.77, 134.89, 803.91)
('xAI', 14150, 14157.78, 183.16, 884.73)
('cGM', 32041, 32097.32, 122.03, 887.02)
('RX7', 33162, 33212.55, 145.28, 809.97)
('eO2', 23644, 23653.3, 117.39, 725.97)
('GT2', 25817, 25864.98, 151.28, 756.03)
('S45', 26803, 26869.23, 143.55, 887.51)
('xJN', 2088, 2151.03, 140.8, 701.4)
('ot2', 34108, 34115.95, 104.69, 764.15)
('evB', 19987, 19994.45, 127.42, 893.1)
('cpW', 26335, 26356.75, 162.65, 888.08)
('tQ7', 32351, 32378.91, 118.2, 768.24)
('qxH', 26712, 26781.14, 166.42, 877.94)
('qU9', 35150, 35205.31, 114.29, 787.04)
('YZ9', 29438, 29439.86, 105.75, 885.55)
('sTX', 12029, 12090.03, 193.36, 817.45)
('pE3', 35590, 35609.1, 127.79, 797.93)
('kqx', 24269, 24300.08, 165.23, 834.21)
('kAH', 32308, 32327.94, 161.34, 784.89)
('beQ', 34637, 34644.94, 108.0, 897.01)
('BX7', 32165, 32218.0, 188.62, 833.39)
('nq_', 26716, 26777.71, 141.39, 825.45)
('BH2', 20085, 20109.63, 121.18, 897.43)
('bvF', 32028, 32079.63, 189.12, 743.53)
('hQT', 27725, 27766.16, 145.16, 765.4)
('sxX', 35738, 35777.72, 110.12, 837.55)
('cw5', 29227, 29243.74, 181.01, 718.57)
('xE3', 33394, 33436.74, 198.14, 839.86)
('ijI', 33816, 33818.31, 176.12, 784.07)
('qNQ', 32396, 32416.46, 179.26, 881.96)
('gSY', 32057, 32101.97, 166.01, 746.87)
('nOX', 34574, 34641.85, 172.56, 852.27)
('BU', 370, 398.75, 198.99, 763.22)
('c23', 27351, 27381.37, 142.78, 828.88)
('tHS', 33964, 34007.46, 168.34, 742.12)
('ar_', 28215, 28233.97, 115.51, 871.18)
('D8_', 15935, 15942.15, 199.43, 835.51)
('mx3', 29811, 29856.41, 102.78, 752.92)
('GL1', 18850, 18888.23, 163.14, 807.0)
('lDE', 11757, 11758.94, 190.49, 728.49)
('e8_', 16868, 16900.13, 135.49, 829.11)
('aiK', 34716, 34754.94, 197.92, 803.16)
('hnw', 21339, 21376.44, 165.22, 734.45)
('p24', 12038, 12057.52, 100.28, 834.12)
('rsZ', 25388, 25454.61, 110.61, 881.42)
('aP_', 31775, 31796.19, 141.75, 767.55)
('eN1', 30556, 30566.19, 175.84, 849.01)
('eAD', 6212, 6248.85, 151.09, 772.24)
('yGP', 30216, 30289.81, 117.92, 816.74)
('d23', 32728, 32783.67, 103.38, 751.1)
('VX6', 36197, 36255.11, 114.4, 865.54)
('qX6', 28399, 28451.28, 178.18, 741.68)
('npA', 27823, 27858.25, 166.45, 872.57)
('esz', 29061, 29137.08, 127.49, 871.16)
('cj8', 31084, 31109.54, 192.45, 755.44)
('az2', 29392, 29407.98, 184.57, 731.3)
('uIJ', 11325, 11365.1, 109.49, 749.35)
('in6', 6000, 6051.88, 159.1, 830.68)
('237', 34963, 34998.31, 166.6, 714.8)
('S50', 8832, 8834.48, 192.86, 752.59)
('qsI', 18531, 18557.22, 168.69, 762.94)
('e17', 33944, 33954.38, 174.5, 816.03)
('iA9', 34921, 34925.54, 106.17, 751.84)
('ru2', 24110, 24112.84, 121.42, 827.36)
('kDF', 24467, 24511.87, 146.25, 898.49)
('en5', 14161, 14200.89, 162.74, 718.83)
('vV8', 34483, 34535.17, 187.13, 792.09)
('wBK', 33154, 33163.08, 195.47, 898.41)
('dDI', 4444, 4479.43, 103.17, 768.92)
('HQV', 34423, 34446.15, 199.42, 878.1)
('foO', 35944, 36008.21, 114.94, 768.81)
('pwM', 26824, 26887.26, 190.24, 734.29)
('rs_', 32765, 32806.72, 195.61, 740.46)
('hw6', 29272, 29302.16, 160.01, 715.78)
('lP3', 14481, 14555.69, 124.56, 828.05)
('KLO', 22814, 22864.46, 171.45, 734.34)
('yK7', 19215, 19274.73, 194.53, 779.12)
('wxJ', 29491, 29522.47, 169.58, 894.55)
('m57', 8941, 8969.33, 191.54, 749.96)
('yM1', 32850, 32918.27, 133.28, 813.3)
('BI9', 32759, 32771.96, 161.03, 809.94)
('qyD', 5201, 5230.89, 108.16, 802.81)
('pzF', 32208, 32248.62, 175.52, 879.12)
('JN8', 19076, 19081.82, 189.04, 792.85)
('ops', 29248, 29314.39, 137.51, 796.56)
('HJP', 32309, 32371.36, 181.07, 713.32)
('ju', 1723, 1746.73, 164.29, 807.58)
('sT1', 25232, 25286.71, 150.99, 725.48)
('fyH', 30473, 30480.55, 155.93, 777.12)
('ntA', 33613, 33662.62, 139.72, 858.73)
('sMO', 32148, 32189.76, 102.71, 734.1)
('glA', 33755, 33772.88, 102.3, 749.01)
('ANS', 32494, 32517.17, 135.93, 788.84)
('R68', 24405, 24409.09, 157.94, 858.95)
('kn7', 30344, 30358.47, 169.58, 789.98)
('GJ_', 5513, 5589.3, 136.64, 865.46)
('bBI', 10035, 10037.79, 141.1, 818.36)
('PR6', 3725, 3750.18, 132.8, 827.26)
('GRT', 27457, 27527.02, 115.63, 712.44)
('ouD', 29826, 29841.45, 103.33, 800.87)
('fmp', 32007, 32038.59, 122.27, 859.18)
('Y17', 4477, 4489.32, 142.01, 853.48)
('Z57', 21244, 21254.42, 107.2, 878.29)
('jN7', 15547, 15567.28, 142.92, 896.21)
('rD_', 20472, 20496.46, 166.75, 872.54)
('nT_', 30228, 30234.32, 129.6, 796.45)
('efU', 13428, 13432.99, 175.61, 821.39)
('b20', 23290, 23360.04, 163.35, 825.69)
('tU7', 30594, 30654.11, 172.34, 825.08)
('sRZ', 31656, 31729.8, 111.62, 869.09)
('dC0', 29231, 29268.47, 106.04, 763.29)
('rCH', 30253, 30310.5, 146.31, 702.56)
('wW8', 34125, 34175.28, 141.32, 708.27)
('jT_', 12856, 12862.95, 107.22, 771.53)
('ms2', 30402, 30465.64, 152.88, 873.92)
('oyQ', 33192, 33216.09, 172.76, 717.1)
('lCM', 29466, 29504.28, 199.1, 828.4)
('tLQ', 27058, 27127.71, 160.83, 850.64)
('bj1', 8548, 8567.56, 120.46, 740.07)
('BF7', 23072, 23106.44, 137.78, 749.89)
('ers', 29836, 29910.66, 136.39, 792.67)
('emA', 34390, 34442.22, 123.4, 849.61)
('uU6', 34821, 34892.61, 137.16, 809.32)
('hJ7', 22499, 22558.29, 189.76, 713.73)
('dJV', 33020, 33072.45, 165.61, 777.57)
('dvI', 30906, 30924.86, 186.47, 733.3)
('IOY', 29794, 29852.69, 134.95, 768.89)
('kZ3', 34728, 34772.36, 167.31, 821.74)
('iky', 16448, 16484.48, 163.61, 831.0)
('nuA', 35058, 35072.84, 137.63, 838.85)
('rxD', 31066, 31072.16, 122.3, 720.86)
('hi_', 35187, 35241.61, 127.01, 734.97)
('uL7', 32578, 32646.91, 164.39, 726.65)
('pNP', 8742, 8812.33, 151.0, 813.99)
('LY8', 36262, 36288.88, 131.93, 706.39)
('fx4', 29855, 29904.0, 169.04, 889.18)
('bgV', 31454, 31464.05, 181.26, 857.11)
('kO2', 5332, 5346.51, 103.75, 830.2)
('CST', 35841, 35885.19, 125.5, 778.4)
('qsD', 18211, 18264.03, 186.86, 769.16)
('ery', 24330, 24402.8, 172.46, 804.61)
('mBI', 15668, 15682.03, 137.58, 850.35)
('fuP', 6992, 7011.18, 151.26, 801.93)
('rNU', 35492, 35522.2, 103.59, 725.04)
('qBH', 35933, 35944.45, 153.78, 767.44)
('dFO', 31774, 31817.32, 159.77, 775.3)
('fR0', 36248, 36265.43, 164.13, 861.95)
('oFY', 33530, 33603.74, 135.17, 706.72)
('CGV', 30029, 30077.25, 152.26, 818.36)
('JMV', 35354, 35374.88, 195.38, 773.9)
('j78', 32343, 32411.18, 119.72, 734.75)
('wxY', 36281, 36346.87, 114.26, 765.53)
('ksD', 6648, 6665.46, 120.33, 742.38)
('nr1', 13042, 13103.55, 133.46, 896.91)
('D67', 20094, 20133.15, 123.79, 755.02)
('kvC', 31086, 31117.89, 177.93, 726.75)
('DWY', 24437, 24441.56, 161.81, 777.64)
('br4', 16799, 16803.44, 165.27, 781.12)
('kq7', 36075, 36130.39, 108.7, 736.77)
('uF_', 13562, 13595.3, 167.18, 707.13)
('IS6', 19688, 19727.82, 198.17, 849.82)
('wZ2', 30792, 30850.93, 183.15, 773.48)
('tAR', 6988, 7030.48, 163.4, 711.33)
('t0_', 32846, 32884.17, 102.83, 710.94)
('emt', 35512, 35552.51, 115.82, 830.39)
('bBO', 35692, 35709.39, 179.83, 818.74)
('349', 36266, 36339.84, 151.18, 769.27)
('B1_', 14713, 14743.25, 178.67, 796.94)
('asU', 10687, 10718.18, 198.98, 805.48)
('fNX', 25002, 25002.98, 119.07, 806.77)
('efS', 32175, 32193.67, 186.57, 866.54)
('IL3', 11685, 11741.86, 106.87, 740.89)
('dxK', 34234, 34290.7, 175.24, 808.46)
('rz9', 31210, 31242.62, 121.44, 779.68)
('eB4', 36317, 36357.9, 110.92, 803.45)
('yQU', 10613, 10680.95, 188.98, 885.02)
('jE', 1070, 1077.23, 174.83, 890.69)
('efi', 33668, 33691.48, 166.66, 862.49)
('nvH', 36254, 36311.65, 164.18, 818.34)
('aP1', 33935, 33971.76, 145.01, 768.4)
('lnp', 23953, 23997.85, 158.82, 870.68)
('x1_', 33754, 33789.75, 129.6, 788.36)
('JV4', 30592, 30618.12, 126.49, 783.84)
('dI0', 8687, 8715.14, 103.5, 813.26)
('oU_', 4510, 4586.44, 139.58, 887.83)
('c20', 35137, 35139.62, 141.54, 767.19)
('vx_', 27440, 27460.67, 147.36, 813.47)
('lnE', 29575, 29596.51, 140.32, 721.89)
('lp0', 34753, 34785.75, 126.67, 778.79)
('bju', 24620, 24637.05, 188.52, 812.98)
('eUZ', 32047, 32071.66, 102.26, 847.37)
('hTV', 34889, 34917.5, 142.82, 787.22)
('bsV', 30484, 30511.51, 124.58, 738.01)
('fhs', 17295, 17345.95, 173.76, 759.36)
('bhs', 17045, 17074.21, 195.7, 865.72)
('bhF', 16531, 16537.15, 135.21, 764.21)
('bgX', 30437, 30486.26, 190.46, 894.04)
('p27', 31741, 31790.57, 141.43, 706.56)
('v12', 29562, 29584.34, 185.23, 811.57)
('jp2', 3495, 3495.12, 144.19, 704.01)
('eM_', 19807, 19879.27, 173.39, 705.49)
('COV', 30954, 31029.97, 153.65, 898.63)
('aCY', 19647, 19658.25, 125.89, 897.59)
('K1', 378, 422.96, 183.15, 857.95)
('K7_', 14065, 14108.25, 179.04, 722.21)
('bkm', 15929, 15955.43, 119.59, 898.82)
('G19', 31031, 31072.78, 173.43, 747.38)
('hCT', 9830, 9862.76, 129.37, 731.31)
('yX', 1794, 1812.44, 196.87, 749.48)
('mp6', 6728, 6788.68, 114.24, 753.92)
('ptz', 31902, 31972.12, 194.86, 784.68)
('OZ9', 35956, 35988.86, 116.65, 891.67)
('hGV', 34276, 34287.38, 112.37, 850.19)
('vxR', 8391, 8397.86, 150.88, 787.36)
('bij', 30346, 30372.15, 103.8, 762.64)
('abd', 29591, 29608.16, 137.84, 862.0)
('o1_', 35869, 35920.59, 124.64, 841.39)
('cQS', 35027, 35043.93, 156.94, 721.82)
('uWY', 9632, 9662.2, 183.07, 749.06)
('sP7', 16785, 16786.06, 154.64, 770.2)
('hCP', 25153, 25216.79, 141.47, 784.11)
('qDP', 2122, 2146.13, 151.47, 897.93)
('yNZ', 34953, 35012.48, 136.26, 788.22)
('bgW', 34852, 34890.04, 115.02, 850.16)
('MQ5', 34170, 34182.25, 139.1, 739.35)
('s15', 30265, 30279.26, 179.51, 765.61)
('CMT', 33397, 33420.47, 172.56, 834.07)
('qtW', 22837, 22872.2, 124.44, 877.15)
('kRX', 30215, 30215.43, 162.14, 712.79)
('tU6', 29472, 29483.96, 114.33, 758.4)
('hLM', 31836, 31897.34, 125.94, 888.45)
('osZ', 29307, 29333.43, 110.08, 745.18)
('e80', 24562, 24626.55, 105.71, 893.13)
('co1', 30336, 30348.63, 187.0, 737.6)
('atE', 32616, 32676.4, 194.3, 896.01)
('cT7', 32268, 32292.06, 182.36, 789.82)
('fqP', 36029, 36083.71, 145.87, 848.7)
('gD4', 9742, 9747.3, 181.6, 790.07)
('J49', 33325, 33359.71, 144.17, 796.0)
('BS6', 3714, 3731.8, 199.01, 878.54)
('l45', 30548, 30584.02, 189.26, 707.06)
('cjY', 31276, 31321.36, 151.92, 872.53)
('lB2', 20693, 20701.26, 107.48, 868.22)
('eK6', 29448, 29508.58, 100.82, 889.43)
('hkx', 19265, 19341.95, 190.46, 863.48)
('uzA', 24421, 24434.53, 175.64, 848.25)
('HU4', 36097, 36150.09, 178.23, 864.76)
('QW2', 8843, 8900.96, 173.48, 748.1)
('bT7', 30017, 30051.8, 100.65, 799.02)
('got', 21006, 21038.87, 119.82, 847.56)
('cEF', 36124, 36195.63, 196.18, 809.74)
('nyZ', 33133, 33199.27, 148.59, 782.75)
('iB0', 34986, 35015.22, 135.24, 787.0)
('rA9', 35567, 35627.1, 156.8, 758.82)
('fWY', 33024, 33076.38, 154.68, 850.13)
('pEZ', 33204, 33222.95, 110.74, 812.77)
('gK1', 28732, 28742.82, 125.24, 748.3)
('pYZ', 23378, 23439.87, 177.66, 714.33)
('myZ', 7558, 7564.02, 134.09, 759.83)
('GPR', 30039, 30045.8, 138.18, 804.84)
('sIN', 9397, 9451.19, 104.67, 705.52)
('noF', 21349, 21364.5, 177.64, 814.21)
('isP', 30476, 30513.56, 124.2, 766.32)
('coy', 34004, 34071.33, 169.12, 751.24)
('KS6', 33987, 34030.05, 174.76, 857.57)
('IU7', 29739, 29808.21, 138.74, 726.61)
('djn', 33665, 33723.27, 175.75, 818.13)
('tN9', 34100, 34100.81, 102.35, 751.78)
('lAI', 28508, 28565.33, 171.69, 817.7)
('oF9', 32315, 32344.48, 104.94, 747.05)
('iDJ', 29709, 29748.44, 100.59, 758.81)
('jzY', 30475, 30538.65, 155.46, 888.22)
('zCG', 36267, 36316.64, 125.75, 841.73)
('dAK', 31734, 31742.26, 181.29, 841.82)
('BHN', 17003, 17043.23, 136.37, 752.83)
('cAR', 27340, 27414.78, 181.16, 704.7)
('uRS', 20279, 20313.32, 118.85, 705.19)
('AO_', 29264, 29314.85, 108.92, 882.69)
('ux0', 35129, 35189.1, 144.35, 718.68)
('QSY', 35309, 35342.84, 189.37, 885.47)
('rDG', 24949, 24971.41, 127.68, 742.83)
('glX', 29995, 30065.69, 127.87, 836.0)
('yB0', 34711, 34751.42, 184.03, 763.69)
('gyL', 35464, 35498.8, 198.72, 890.97)
('bW8', 30362, 30419.52, 146.97, 727.61)
('stB', 35532, 35603.93, 174.29, 702.02)
('cA0', 33068, 33092.75, 124.08, 855.99)
('ACU', 21129, 21196.35, 188.83, 848.83)
('sOX', 34874, 34921.87, 199.63, 896.93)
('fgw', 30350, 30402.76, 198.11, 803.94)
('ceS', 36173, 36248.28, 190.93, 814.61)
('npE', 14675, 14717.26, 175.01, 738.75)
('yPU', 30655, 30705.52, 130.96, 881.71)
('loO', 33320, 33320.33, 173.87, 864.68)
('lY8', 30737, 30742.71, 107.72, 872.34)
('k3', 1899, 1925.06, 193.3, 786.16)
('sJR', 32248, 32310.09, 171.94, 888.26)
('eZ0', 35516, 35562.5, 175.41, 750.51)
('jP4', 35771, 35776.93, 119.78, 703.84)
('kBS', 18280, 18337.1, 123.08, 765.5)
('gO4', 23690, 23694.74, 151.15, 815.16)
('sG7', 30749, 30767.36, 123.96, 807.01)
('xSW', 30394, 30452.28, 127.62, 825.18)
('kS9', 35604, 35638.59, 129.92, 846.99)
('R29', 31990, 32028.32, 179.66, 723.38)
('wH9', 35571, 35571.39, 112.43, 852.87)
('tH0', 33830, 33897.9, 132.56, 707.85)
('aOR', 31665, 31739.66, 102.64, 897.72)
('ayJ', 29981, 30044.77, 169.21, 743.46)
('ST3', 29906, 29951.01, 121.59, 870.86)
('zW8', 15186, 15261.24, 190.56, 778.6)
('vD9', 34081, 34140.42, 125.7, 882.75)
('pTY', 30084, 30100.03, 163.98, 712.74)
('atQ', 32737, 32778.74, 150.29, 897.72)
('uJ1', 31176, 31219.81, 185.81, 802.32)
('ehH', 31185, 31238.75, 141.56, 869.2)
('18_', 33328, 33399.2, 194.63, 818.83)
('lDL', 30296, 30336.04, 173.31, 809.12)
('cJT', 35670, 35717.1, 170.95, 742.14)
('gIO', 26961, 26997.37, 175.66, 802.63)
('mu3', 36285, 36307.48, 148.98, 751.52)
('ruX', 30995, 31003.09, 147.66, 881.28)
('xCQ', 22570, 22631.22, 160.97, 814.37)
('cv4', 29507, 29509.07, 194.95, 871.57)
('AQY', 5250, 5252.54, 149.79, 751.7)
('gmu', 31200, 31271.76, 177.44, 794.62)
('mMV', 34295, 34370.86, 124.15, 797.0)
('AV_', 21590, 21615.56, 138.3, 889.58)
('ER2', 29635, 29668.44, 116.54, 780.81)
('sH8', 29895, 29910.28, 133.76, 771.46)
('PXZ', 35345, 35363.88, 175.49, 718.91)
('lnF', 34570, 34579.65, 175.23, 851.93)
('oN8', 9653, 9663.84, 128.19, 856.09)
('bX4', 32991, 33058.75, 128.02, 708.11)
('nIU', 31047, 31066.55, 108.84, 710.61)
('oDT', 32953, 33016.17, 190.3, 718.44)
('aT0', 35074, 35083.78, 100.33, 796.27)
('yMS', 31112, 31131.06, 120.41, 868.91)
('eF1', 13567, 13592.43, 116.73, 889.8)
('DY4', 31127, 31164.85, 182.18, 732.24)
('frS', 10778, 10845.28, 160.17, 734.4)
('sG0', 8985, 8991.18, 110.68, 705.18)
('NP5', 36394, 36406.72, 175.46, 712.32)
('dyW', 30157, 30218.23, 162.28, 794.98)
('kuw', 32535, 32607.25, 182.55, 762.8)
('qrv', 3082, 3124.42, 122.1, 823.92)
('KNW', 31067, 31119.93, 180.82, 768.79)
('r3_', 21990, 22041.31, 199.99, 872.52)
('jD4', 27121, 27167.15, 183.76, 838.51)
('iF5', 32087, 32106.9, 116.56, 880.38)
('gwR', 33014, 33020.82, 158.43, 707.68)
('cgi', 7977, 8031.43, 110.74, 844.73)
('mGH', 22008, 22065.4, 141.89, 724.74)
('bi_', 35914, 35967.86, 116.46, 888.68)
('fkE', 35622, 35698.46, 173.78, 819.28)
('AD4', 30340, 30396.59, 128.71, 827.3)
('duM', 36174, 36231.96, 163.35, 896.07)
('sN1', 30004, 30074.97, 124.69, 879.99)
('kr_', 35669, 35743.67, 108.65, 742.26)
('jlr', 29969, 30003.75, 146.26, 787.48)
('efO', 30149, 30221.12, 127.12, 755.2)
('wS_', 29177, 29240.63, 198.96, 750.59)
('lvX', 29113, 29127.52, 132.85, 858.77)
('HW9', 36346, 36350.52, 123.85, 829.96)
('mKQ', 22132, 22145.98, 132.07, 702.38)
('lsV', 33191, 33242.09, 123.67, 850.76)
('rI0', 31883, 31901.07, 115.23, 812.93)
('hZ8', 33693, 33753.96, 156.09, 785.67)
('eyT', 31102, 31144.32, 161.8, 858.73)
('fhn', 31452, 31526.17, 143.05, 788.58)
('GIS', 13776, 13786.59, 109.49, 811.02)
('GZ9', 32647, 32716.53, 112.36, 776.71)
('ltM', 31036, 31041.27, 127.68, 757.19)
('oOS', 20253, 20329.19, 154.97, 874.19)
('HV8', 17707, 17756.68, 140.42, 854.95)
('dj2', 36082, 36087.05, 164.29, 843.4)
('CP4', 2947, 2958.51, 159.93, 734.68)
('pN5', 14166, 14226.75, 136.04, 801.21)
('270', 14754, 14800.14, 144.89, 770.43)
('nrM', 32753, 32766.07, 191.58, 734.54)
